30000000,Comedy,11934,The Hudsucker Proxy,7,John Goodman
30000000,Comedy,11934,The Hudsucker Proxy,7,Steve Buscemi
40000000,Comedy,106143,I'll Do Anything,6,Ian McKellen
40000000,Comedy,106143,I'll Do Anything,6,Woody Harrelson
40000000,Action,9386,In the Line of Fire,7,Clint Eastwood
13000000,Drama,7984,In the Name of the Father,8,Daniel Day-Lewis
30000000,Comedy,31643,Jimmy Hollywood,5,Harrison Ford
63000000,Adventure,329,Jurassic Park,8,Samuel L. Jackson
9000000,Thriller,10909,Kalifornia,6,Brad Pitt
0,Drama,34024,King of the Hill,6,Adrien Brody
85000000,Adventure,9593,Last Action Hero,6,Ian McKellen
0,Drama,1413,M. Butterfly,7,Jeremy Irons
3500000,Drama,9516,Menace II Society,7,Samuel L. Jackson
8000000,Drama,11971,Much Ado About Nothing,7,Denzel Washington
8000000,Drama,11971,Much Ado About Nothing,7,Keanu Reeves
0,Comedy,41588,The New Age,5,Samuel L. Jackson
30000000,Crime,9559,A Perfect World,7,Clint Eastwood
30000000,Crime,9559,A Perfect World,7,Kevin Costner
26000000,Drama,9800,Philadelphia,8,Tom Hanks
26000000,Drama,9800,Philadelphia,8,Denzel Washington
26000000,Drama,9800,Philadelphia,8,Antonio Banderas
11000000,Comedy,10872,The Ref,7,Kevin Spacey
11000000,Comedy,10872,The Ref,7,J.K. Simmons
11500000,Drama,1245,The Remains of the Day,8,Anthony Hopkins
40000000,Comedy,11858,Renaissance Man,6,Mark Wahlberg
0,Action,7007,Rising Sun,6,Steve Buscemi
0,Comedy,10467,The Road to Wellville,6,Anthony Hopkins
0,Comedy,10467,The Road to Wellville,6,John Cusack
20000000,Comedy,8005,Robin Hood: Men in Tights,6,Patrick Stewart
11500000,Action,2088,Romeo Is Bleeding,6,Gary Oldman
0,Action,10412,Romper Stomper,7,Russell Crowe
22000000,Drama,424,Schindler's List,8,Ralph Fiennes
22000000,Drama,424,Schindler's List,8,Ben Kingsley
0,Comedy,35233,The Scout,5,J.K. Simmons
0,Drama,14291,Searching for Bobby Fischer,7,William H. Macy
0,Drama,14291,Searching for Bobby Fischer,7,Ben Kingsley
25000000,Adventure,8850,The Shadow,5,Ian McKellen
22000000,Drama,10445,Shadowlands,7,Anthony Hopkins
0,Comedy,695,Short Cuts,7,Robert Downey Jr.
0,Mystery,23210,Six Degrees of Separation,6,Ian McKellen
21000000,Comedy,858,Sleepless in Seattle,6,Tom Hanks
28000000,Scie,78,Blade Runner,8,Harrison Ford
30,Crime,11074,Striking Distance,5,Tom Hardy
0,History,33367,Harem,4,Ben Kingsley
12500000,Action,319,True Romance,8,Gary Oldman
12500000,Action,319,True Romance,8,Brad Pitt
12500000,Action,319,True Romance,8,Samuel L. Jackson
12500000,Action,319,True Romance,8,Christopher Walken
27000000,Fantasy,15139,The Pagemaster,6,Patrick Stewart
0,History,32562,The Celluloid Closet,7,Tom Hanks
22000000,Adventure,581,Dances with Wolves,8,Kevin Costner
19000000,Crime,274,The Silence of the Lambs,8,Anthony Hopkins
0,Comedy,7300,One Fine Day,6,George Clooney
7000000,Crime,275,Fargo,8,Steve Buscemi
7000000,Crime,275,Fargo,8,William H. Macy
0,Comedy,46029,Two Much,5,Antonio Banderas
30000000,Crime,1592,Primal Fear,7,Edward Norton
0,Comedy,41852,A Family Thing,6,Robert Duvall
0,Comedy,2021,Jack & Sarah,5,Ian McKellen
46000000,Drama,10684,Courage Under Fire,6,Denzel Washington
46000000,Drama,10684,Courage Under Fire,6,Matt Damon
80000000,Adventure,954,Mission: Impossible,7,Tom Cruise
80000000,Adventure,954,Mission: Impossible,7,Jean Reno
0,Drama,18989,Moll Flanders,6,Morgan Freeman
0,Romance,161070,August,5,Anthony Hopkins
0,Drama,10543,Fear,6,Mark Wahlberg
80000000,Animation,2300,Space Jam,6,Bill Murray
0,Action,29621,Solo,4,Adrien Brody
0,Action,12656,Feeling Minnesota,6,Keanu Reeves
0,Comedy,8866,The Truth About Cats & Dogs,6,Jamie Foxx
0,Drama,90148,Of Love and Shadows,4,Antonio Banderas
9000000,Drama,922,Dead Man,7,Johnny Depp
0,Comedy,62364,Boca a boca,6,Javier Bardem
0,Fantasy,11687,Les visiteurs,7,Jean Reno
0,Comedy,20759,The Great White Hype,5,Samuel L. Jackson
0,Comedy,20759,The Great White Hype,5,Jamie Foxx
0,Comedy,32513,Cold Comfort Farm,7,Ian McKellen
75000000,Action,9802,The Rock,7,Nicolas Cage
4000000,Drama,627,Trainspotting,8,Ewan McGregor
0,Drama,14553,Stealing Beauty,7,Jeremy Irons
55000000,Drama,9566,The Fan,6,Robert De Niro
55000000,Drama,9566,The Fan,6,Benicio del Toro
47000000,Comedy,9894,The Cable Guy,6,Jim Carrey
47000000,Comedy,9894,The Cable Guy,6,Owen Wilson
47000000,Comedy,9894,The Cable Guy,6,Ben Stiller
27000000,Comedy,11543,Kingpin,7,Woody Harrelson
27000000,Comedy,11543,Kingpin,7,Bill Murray
0,Comedy,44535,Somebody to Love,5,Steve Buscemi
0,Comedy,44535,Somebody to Love,5,Stanley Tucci
80000000,Action,11228,Daylight,6,Viggo Mortensen
5000000,Drama,26748,Lone Star,7,Matthew McConaughey
32000000,Drama,9294,Phenomenon,6,Robert Duvall
32000000,Drama,9294,Phenomenon,6,Forest Whitaker
40000000,Crime,1645,A Time to Kill,7,Kevin Spacey
40000000,Crime,1645,A Time to Kill,7,Samuel L. Jackson
40000000,Crime,1645,A Time to Kill,7,Matthew McConaughey
0,Drama,31546,American Buffalo,6,Dustin Hoffman
30000000,Family,34170,Larger Than Life,5,Matthew McConaughey
30000000,Family,34170,Larger Than Life,5,Bill Murray
50000000,Action,12123,Chain Reaction,5,Morgan Freeman
50000000,Action,12123,Chain Reaction,5,Keanu Reeves
6000000,Drama,3573,Emma,7,Ewan McGregor
50000000,Action,10061,Escape from L.A.,6,Steve Buscemi
2962051,Drama,549,Basquiat,7,Gary Oldman
2962051,Drama,549,Basquiat,7,Christopher Walken
2962051,Drama,549,Basquiat,7,Willem Dafoe
2962051,Drama,549,Basquiat,7,Benicio del Toro
45000000,Comedy,10478,Tin Cup,6,Kevin Costner
6000000,Drama,238,The Godfather,8,Al Pacino
6000000,Drama,238,The Godfather,8,Robert Duvall
18000000,Thriller,22479,Kansas City,6,Steve Buscemi
0,Thriller,253632,Baton Rouge,0,Antonio Banderas
5000000,Horror,10987,Halloween: The Curse of Michael Myers,5,Paul Rudd
0,Drama,44705,Twelfth Night,7,Ben Kingsley
0,Drama,20318,Mother Night,7,John Goodman
0,Drama,18203,Big Night,7,Stanley Tucci
67000000,Action,9333,Last Man Standing,6,Christopher Walken
2300000,Comedy,12241,Curdled,6,George Clooney
38000000,Drama,11306,Extreme Measures,6,J.K. Simmons
0,Fantasy,24795,Angels in the Outfield,6,Matthew McConaughey
0,Fantasy,24795,Angels in the Outfield,6,Joseph Gordon-Levitt
0,Fantasy,24795,Angels in the Outfield,6,Adrien Brody
48000000,Adventure,8367,Robin Hood: Prince of Thieves,7,Morgan Freeman
48000000,Adventure,8367,Robin Hood: Prince of Thieves,7,Kevin Costner
8200000,Drama,15121,The Sound of Music,7,Christopher Plummer
0,Drama,47199,The Secret Agent,5,Christian Bale
0,Comedy,9591,That Thing You Do!,7,Tom Hanks
0,Comedy,9591,That Thing You Do!,7,Bryan Cranston
16000000,Drama,41843,Surviving Picasso,5,Anthony Hopkins
65000000,Crime,11412,The Long Kiss Goodnight,6,Samuel L. Jackson
0,Documentary,42314,Looking for Richard,7,Al Pacino
0,Documentary,42314,Looking for Richard,7,Kevin Spacey
0,Comedy,27845,Trees Lounge,7,Samuel L. Jackson
0,Comedy,27845,Trees Lounge,7,Steve Buscemi
20000000,Music,9716,Everyone Says I Love You,6,Edward Norton
14500000,Drama,454,Romeo + Juliet,7,Leonardo DiCaprio
14500000,Drama,454,Romeo + Juliet,7,Paul Rudd
44000000,Crime,819,Sleepers,7,Robert De Niro
44000000,Crime,819,Sleepers,7,Brad Pitt
44000000,Crime,819,Sleepers,7,Dustin Hoffman
0,Drama,38191,The Sunchaser,6,Woody Harrelson
120,War,37218,For the Moment,7,Russell Crowe
1200000,Crime,500,Reservoir Dogs,8,Steve Buscemi
6000000,Drama,792,Platoon,8,Johnny Depp
6000000,Drama,792,Platoon,8,Forest Whitaker
6000000,Drama,792,Platoon,8,Willem Dafoe
3705538,Romance,11386,The Crying Game,7,Forest Whitaker
12500000,Crime,9504,Glengarry Glen Ross,8,Al Pacino
12500000,Crime,9504,Glengarry Glen Ross,8,Kevin Spacey
0,Comedy,67365,The Search for One-eye Jimmy,6,Samuel L. Jackson
0,Comedy,67365,The Search for One-eye Jimmy,6,Steve Buscemi
60000000,Adventure,2119,Days of Thunder,6,Robert Duvall
60000000,Adventure,2119,Days of Thunder,6,Tom Cruise
15000000,Action,744,Top Gun,7,Tom Cruise
12500000,Crime,21612,The Funeral,7,Christopher Walken
12500000,Crime,21612,The Funeral,7,Benicio del Toro
36000000,Drama,1630,The People vs. Larry Flynt,7,Edward Norton
36000000,Drama,1630,The People vs. Larry Flynt,7,Woody Harrelson
0,Comedy,26626,Glory Daze,6,Matt Damon
0,Comedy,26626,Glory Daze,6,Matthew McConaughey
0,Comedy,26626,Glory Daze,6,Ben Affleck
5000000,Mystery,11843,The Return of the Pink Panther,7,Christopher Plummer
0,Comedy,10608,Bob Roberts,6,John Cusack
0,Crime,18129,The Grifters,6,John Cusack
27000000,Drama,409,The English Patient,7,Colin Firth
27000000,Drama,409,The English Patient,7,Ralph Fiennes
27000000,Drama,409,The English Patient,7,Willem Dafoe
645180,Drama,10161,My Left Foot: The Story of Christy Brown,8,Daniel Day-Lewis
0,Comedy,2469,¡Átame!,7,Antonio Banderas
4,Documentary,10174,Madonna: Truth or Dare,6,Al Pacino
4,Documentary,10174,Madonna: Truth or Dare,6,Kevin Costner
4,Documentary,10174,Madonna: Truth or Dare,6,Antonio Banderas
18000000,Adventure,1891,The Empire Strikes Back,8,Harrison Ford
18000000,Adventure,85,Raiders of the Lost Ark,8,Harrison Ford
15000000,Comedy,68,Brazil,8,Robert De Niro
1200000,Western,429,"Il buono, il brutto, il cattivo",8,Clint Eastwood
2000000,Crime,595,To Kill a Mockingbird,8,Robert Duvall
31500000,Drama,28,Apocalypse Now,8,Harrison Ford
31500000,Drama,28,Apocalypse Now,8,Robert Duvall
